concept_id_1,concept_id_2,relationship_id,valid_start_DATE,valid_end_DATE,invalid_reason,load_table_id,load_row_id
42898944,40830841,RxNorm ing of,2017-07-18,2099-12-31,,athena_vocab,
44098373,44126781,Has marketed form,2017-06-25,2099-12-31,,athena_vocab,
41460323,41342639,Concept replaced by,2018-08-02,2099-12-31,,athena_vocab,
41989915,41989915,Mapped from,2019-02-21,2099-12-31,,athena_vocab,
35757343,19082077,RxNorm has dose form,2017-08-02,2099-12-31,,athena_vocab,
35983858,35978055,Is transcribed from,2020-09-13,2099-12-31,,athena_vocab,
19018419,44015085,Has brand name,2017-06-25,2099-12-31,,athena_vocab,
41228263,42482182,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
41196242,41184877,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
4119132,36526139,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
3041604,1029726,Has property,2019-12-13,2099-12-31,,athena_vocab,
35762425,35752703,Has marketed form,2017-08-02,2099-12-31,,athena_vocab,
19082165,40963451,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
42861193,4318721,Has physio effect,2014-12-01,2099-12-31,,athena_vocab,
4175338,2742647,Dir morph of,1970-01-01,2099-12-31,,athena_vocab,
36527962,44498455,Has Histology ICDO,2015-09-18,2099-12-31,,athena_vocab,
43599767,43672088,Has tradename,2016-07-01,2099-12-31,,athena_vocab,
43613260,43667566,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
41274219,41274219,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
1992233,1988452,Component of,2022-02-16,2099-12-31,,athena_vocab,
44202657,42716567,Quantified form of,2017-10-06,2099-12-31,,athena_vocab,
21040243,21020205,Has supplier,2015-08-17,2099-12-31,,athena_vocab,
42508905,19079293,Maps to,2019-10-13,2099-12-31,,athena_vocab,
4200260,37005279,Spec active ing of,2016-01-31,2099-12-31,,athena_vocab,
35884512,40725924,Marketed form of,2020-12-07,2099-12-31,,athena_vocab,
1033751,3029539,Scale type of,2019-12-13,2099-12-31,,athena_vocab,
46117228,35626985,Has legal category,2018-07-31,2099-12-31,,athena_vocab,
1350504,43351422,Mapped from,2016-09-30,2099-12-31,,athena_vocab,
46091457,4203753,Has spec active ing,2018-07-31,2099-12-31,,athena_vocab,
43141257,43127950,Has brand name,2016-09-10,2099-12-31,,athena_vocab,
40143909,40143909,Maps to,2007-12-30,2099-12-31,,athena_vocab,
797399,2901133,Has brand name,2021-06-30,2099-12-31,,athena_vocab,
44213979,44210764,Marketed form of,2017-10-06,2099-12-31,,athena_vocab,
2734738,4290594,Using acc device,1970-01-01,2099-12-31,,athena_vocab,
36283450,36283450,Maps to,2018-01-10,2099-12-31,,athena_vocab,
46234523,45827896,Mapped from,2015-07-08,2099-12-31,,athena_vocab,
40642538,4152515,Status of,2022-01-28,2099-12-31,,athena_vocab,
2841503,2846181,Is a,2014-04-22,2099-12-31,,athena_vocab,
1718067,21029792,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
44175499,36888740,Marketed form of,2017-10-06,2099-12-31,,athena_vocab,
1570852,1570851,Is a,2016-03-25,2099-12-31,,athena_vocab,
40489968,4112095,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
40917720,40223776,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
40224885,44953521,Mapped from,2010-09-07,2099-12-31,,athena_vocab,
40642538,4195733,Status of,2022-01-28,2099-12-31,,athena_vocab,
35626985,46115554,Legal category of,2018-07-31,2099-12-31,,athena_vocab,
37207390,45986322,CD category of,2019-07-31,2099-12-31,,athena_vocab,
46034722,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
44172829,44172829,Mapped from,2017-10-09,2099-12-31,,athena_vocab,
35909838,35919350,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
36675505,36675796,Subsumes,2019-01-31,2099-12-31,,athena_vocab,
4189346,4228765,Finding site of,2015-03-01,2099-12-31,,athena_vocab,
35941472,35909724,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
4014762,4266628,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
3004757,40656516,Is a,2018-06-15,2099-12-31,,athena_vocab,
35631990,45997728,Module of,2022-01-28,2099-12-31,,athena_vocab,
46147000,46091835,Is a,2015-01-31,2099-12-31,,athena_vocab,
41029334,19082168,RxNorm has dose form,2017-07-18,2099-12-31,,athena_vocab,
40642539,4119077,Module of,2022-01-28,2099-12-31,,athena_vocab,
43037745,43037745,Mapped from,2019-10-11,2099-12-31,,athena_vocab,
1533274,1533274,Mapped from,2018-01-01,2099-12-31,,athena_vocab,
46283602,35626993,Has disc indicator,2018-07-31,2099-12-31,,athena_vocab,
3414507,3212078,Conc denom val of,2019-08-16,2099-12-31,,athena_vocab,
21176466,21164006,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
43571203,43810579,Brand name of,2016-07-01,2099-12-31,,athena_vocab,
4329041,4005792,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
4004287,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
35743983,35743983,Maps to,2017-08-02,2099-12-31,,athena_vocab,
40029281,2000014614,Mapped from,1970-01-01,2099-12-31,,custom_mapping,
4249611,46049800,Spec active ing of,2015-01-31,2099-12-31,,athena_vocab,
35821820,35821820,Mapped from,2020-10-15,2099-12-31,,athena_vocab,
46274483,36156063,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
46175706,35607932,Has non-avail ind,2018-07-31,2099-12-31,,athena_vocab,
41402150,41402755,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
41379242,41282624,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
19131469,4232251,RxNorm - SNOMED eq,2009-01-31,2099-12-31,,athena_vocab,
3173481,3496609,Has dir proc site,2019-08-16,2099-12-31,,athena_vocab,
40642538,46002506,Status of,2022-01-28,2099-12-31,,athena_vocab,
19126920,42722463,RxNorm dose form of,2017-07-30,2099-12-31,,athena_vocab,
21093897,21093897,Mapped from,2016-08-07,2099-12-31,,athena_vocab,
46210060,46210060,Maps to,2018-07-31,2099-12-31,,athena_vocab,
4154707,4154707,Maps to,1970-01-01,2099-12-31,,athena_vocab,
44902744,19128195,Maps to,2008-02-01,2099-12-31,,athena_vocab,
19082103,41239418,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
37310856,45994306,AMP restr ind of,2020-03-09,2099-12-31,,athena_vocab,
41382099,40899433,Quantified form of,2017-07-18,2099-12-31,,athena_vocab,
19065567,45249503,Mapped from,2009-05-04,2099-12-31,,athena_vocab,
21019599,43141555,Supplier of,2017-07-30,2099-12-31,,athena_vocab,
4043247,4080877,Has method,2011-07-31,2099-12-31,,athena_vocab,
46024577,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
37310858,3664727,AMP restr ind of,2020-07-31,2099-12-31,,athena_vocab,
41102470,19001949,RxNorm has dose form,2017-07-18,2099-12-31,,athena_vocab,
19034726,45958380,Mapped from,2016-01-31,2099-12-31,,athena_vocab,
46001228,37207390,Has CD category,2019-07-31,2099-12-31,,athena_vocab,
37207390,45968967,CD category of,2019-07-31,2099-12-31,,athena_vocab,
4276560,436238,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
4146765,36550797,Finding site of,2015-09-18,2099-12-31,,athena_vocab,
19082229,36277611,RxNorm dose form of,2017-10-01,2099-12-31,,athena_vocab,
35626985,46193627,Legal category of,2018-07-31,2099-12-31,,athena_vocab,
40735519,21134046,Marketed form of,2018-06-04,2099-12-31,,athena_vocab,
4262099,46022109,Licensed route of,2015-01-31,2099-12-31,,athena_vocab,
37007516,35607932,Has non-avail ind,2018-07-31,2099-12-31,,athena_vocab,
43254054,43277941,Brand name of,2016-09-30,2099-12-31,,athena_vocab,
35626950,46150146,Excipient of,2018-07-31,2099-12-31,,athena_vocab,
2851750,2891141,Subsumes,2014-04-22,2099-12-31,,athena_vocab,
40811761,40905180,Brand name of,2017-07-18,2099-12-31,,athena_vocab,
3486504,3515005,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
4253008,37108653,Asso morph of,2020-03-09,2099-12-31,,athena_vocab,
41475853,41475853,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
41079889,19108542,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
21082632,21320269,Mapped from,2015-08-17,2099-12-31,,athena_vocab,
1176184,1175179,Contained in panel,1970-01-01,2099-12-31,,athena_vocab,
4222326,4222326,Maps to,1970-01-01,2099-12-31,,athena_vocab,
3548082,44812389,Has Module,2022-01-28,2099-12-31,,athena_vocab,
43835002,43600858,Has marketed form,2016-07-01,2099-12-31,,athena_vocab,
37214562,4166230,Has excipient,2019-07-31,2099-12-31,,athena_vocab,
1125360,45039617,Mapped from,2009-05-04,2099-12-31,,athena_vocab,
21029792,43526488,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
3623913,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
41935206,41930447,Is a,1970-01-01,2099-12-31,,athena_vocab,
2746280,44782942,Is a,1970-01-01,2099-12-31,,athena_vocab,
44086890,19082227,RxNorm has dose form,2017-06-25,2099-12-31,,athena_vocab,
2769033,4133895,Has intent,1970-01-01,2099-12-31,,athena_vocab,
2751621,4044525,Has method,1970-01-01,2099-12-31,,athena_vocab,
43256207,43256206,Consists of,2016-09-30,2099-12-31,,athena_vocab,
3250340,3327852,Is a,2019-08-16,2099-12-31,,athena_vocab,
3170592,3220322,Has asso finding,2019-08-16,2099-12-31,,athena_vocab,
3006909,1033749,Has scale type,2019-12-13,2099-12-31,,athena_vocab,
46183770,37209199,Is a,2019-07-31,2099-12-31,,athena_vocab,
3574062,44810699,Concept same_as to,2013-10-01,2099-12-31,,athena_vocab,
44102274,44549621,Mapped from,2017-06-25,2099-12-31,,athena_vocab,
41061769,41337419,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
4160922,4159498,Is a,2018-07-31,2099-12-31,,athena_vocab,
43824338,36884837,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
2736175,4091623,Is a,1970-01-01,2099-12-31,,athena_vocab,
46258810,21402990,Mapped from,2018-09-19,2099-12-31,,athena_vocab,
41097314,41034630,Box of,2017-07-18,2099-12-31,,athena_vocab,
46129903,35608652,Is a,2018-07-31,2099-12-31,,athena_vocab,
