disease_id,disease_name,community,degree,clustering
439795,Minimal cognitive impairment,1,412,0.7560295750360239
4134455,Mononeuropathy,1,412,0.7666477688800699
4130851,Injury of upper extremity,1,410,0.7765996779772198
440933,Effects of accidental exposure to external cause,1,410,0.7849245631820622
72405,Degenerative joint disease of shoulder region,1,408,0.7407621525268584
259848,Chronic rhinitis,1,408,0.7963096786626198
138102,Benign neoplasm of skin,1,406,0.7606154594660341
136773,Rosacea,1,404,0.7630764317126502
4194160,Thyroid function tests abnormal,1,403,0.798254385640038
379832,Mixed conductive AND sensorineural hearing loss,1,402,0.733787421992283
193165,Disorder of adrenal gland,1,401,0.7895261845386534
77965,Acquired trigger finger,1,397,0.748517924840343
432895,Cortical senile cataract,1,396,0.8061373225930188
4282316,Recurrent major depression,1,393,0.7464947811185543
372604,Movement disorder,1,393,0.7918549099028924
442104,Benign neoplasm of descending colon,1,393,0.7586591888663863
374367,Bilateral hearing loss,1,393,0.7512073531702758
4302537,Digestive system finding,1,393,0.7962948538193904
4245252,Raised prostate specific antigen,1,391,0.724152403436291
44784105,Injury of free lower limb,1,391,0.7398124467178175
444130,Injury of foot,1,390,0.7779315799881352
312950,IgE-mediated allergic asthma,1,389,0.7665968780642939
80189,Displacement of lumbar intervertebral disc without myelopathy,1,388,0.7912038146993793
3663197,Glaucoma suspect,1,388,0.7604624523828551
4059049,Mammography abnormal,1,387,0.7835883841426677
4303401,Finding reported by subject or history provider,1,386,0.7681717246484085
79936,Polyuria,1,385,0.7977678571428571
4303233,Gastric polyp,1,384,0.7969429939077458
140168,Psoriasis,1,384,0.7857511966927764
4264617,Foot-drop,1,384,0.8133431244560487
26662,Testicular hypofunction,1,382,0.7275288232949939
4061844,Skin changes due to chronic exposure to non-ionizing radiation,1,382,0.7841172994736915
4344500,Impingement syndrome of shoulder region,1,382,0.801720465570076
4177206,Tubulointerstitial nephritis,1,382,0.8179219744128843
4200056,Finding of vision of eye,1,382,0.8262769509832213
195007,Female stress incontinence,1,381,0.7544550352258599
4211231,Panic disorder without agoraphobia,1,380,0.8130954034161922
257581,Acute asthma,1,380,0.7731426190806833
138225,Disorder of sebaceous gland,1,379,0.7803325375884743
437382,Urine finding,1,375,0.8042638146167558
4320944,Cellulitis of toe,1,375,0.7882067736185383
40480893,Nonspecific tuberculin test reaction,1,375,0.799187165775401
316127,Vitreous opacities,1,371,0.7261164129088657
4028253,Neoplasm of digestive system,1,360,0.7406220984215414
135473,Dermatophytosis,1,359,0.8274381039821976
4042836,Disorder of head,1,359,0.7852352126484182
4336254,Dystrophia unguium,1,359,0.799909743079006
442111,Benign neoplasm of ascending colon,1,356,0.784380439943029
4077577,Moderate recurrent major depression,1,355,0.810264979708761
137548,Cervical radiculopathy,1,354,0.7821897856948512
134668,Chronic maxillary sinusitis,1,353,0.7867628122585629
133834,Atopic dermatitis,1,353,0.8145602626834921
198846,Enthesopathy of hip region,1,352,0.7991938616938616
196061,Benign neoplasm of stomach,1,351,0.8291900691900692
31821,Disorder of endocrine system,1,350,0.7931068358575522
74132,Degeneration of lumbosacral intervertebral disc,1,350,0.806582071223905
199856,Varicose veins of lower extremity with inflammation,1,349,0.8474294371438922
73819,Pain of breast,1,347,0.7176625410204728
141960,Skin finding,1,346,0.8238250816788137
374044,Ptosis of eyelid,1,342,0.7356587950815455
435463,Herpesvirus infection,1,342,0.7572156196943973
444131,Injury of lower leg,1,342,0.8177530826087702
437530,Disorder of lipid metabolism,1,340,0.8432240152698247
443702,Abnormal response to nerve stimulation,1,339,0.7831945680822467
192667,Atrophic gastritis,1,338,0.8192017979737678
435220,Severe recurrent major depression without psychotic features,1,336,0.8522388059701492
4347174,Synovial cyst of knee,1,336,0.8057391613361763
4297894,Greater trochanteric pain syndrome,1,334,0.757601913290536
195588,Cystitis,1,332,0.8331998689622538
195321,Postmenopausal bleeding,1,330,0.8294556507322465
377286,Visual field defect,1,328,0.8242336093085701
134681,Diffuse spasm of esophagus,1,326,0.8219726285983955
78804,Fibrocystic disease of breast,1,325,0.8229439696106363
4041285,Urogenital finding,1,324,0.822420976187746
135030,Discoloration of skin,1,322,0.8285056403707358
137682,Skin sensation disturbance,1,322,0.8226040517791838
75004,Frank hematuria,1,322,0.7900582419070838
77030,Disorder of breast,1,319,0.7137083259399459
4170770,Epidermoid cyst,1,319,0.7670787247885491
4165998,Generalized enlarged lymph nodes,1,318,0.7418010832688531
37018854,Hematuria co-occurrent and due to acute cystitis,1,318,0.8565363172827014
432451,Abnormal results function studies of central nervous system,1,316,0.804962829013462
81878,Benign paroxysmal positional vertigo,1,313,0.775845826165315
134460,Plantar fascial fibromatosis,1,312,0.7933053013438865
373499,Disorder of eye region,1,311,0.8447671403381392
77630,Disorder of shoulder,1,311,0.847754382325485
4058397,Claustrophobia,1,311,0.8549528057255471
4331284,Contusion of scalp,1,309,0.8297608540326987
81151,Sprain of ankle,1,308,0.859998307881044
141095,Acne,1,306,0.8344369441765778
72993,"Localized, primary osteoarthritis",1,306,0.8133719061395049
444444,Benign neoplasm of transverse colon,1,306,0.792135433408336
46273463,Upper respiratory tract infection due to Influenza,1,304,0.8392608997741879
23325,Heartburn,1,303,0.8497147728017835
4168701,"Localized swelling, mass and lump, upper limb",1,303,0.8078595939064105
4120275,Drug-induced hypotension,1,303,0.8327759928310712
78234,Hand joint pain,1,303,0.8743907503333115
4152592,Lumbosacral stenosis,1,302,0.8126113836879276
443524,Mixed urinary incontinence,1,301,0.836921373200443
192759,Late effect of fracture of spine AND/OR trunk without spinal cord lesion,1,297,0.8444580944580945
319034,Hypertensive heart disease without congestive heart failure,1,296,0.867246907924874
74125,Inflammatory polyarthropathy,1,294,0.8590234728703768
444211,Disorder of thigh,1,294,0.8164426180028326
4211001,Chronic gastric ulcer with hemorrhage,1,294,0.8526618838661745
4138760,Exacerbation of intermittent asthma,1,291,0.8118497452304776
442108,Benign neoplasm of cecum,1,290,0.8259396253430378
27587,Disturbance of salivary secretion,1,287,0.8425476962062328
256439,Allergic rhinitis due to pollen,1,286,0.8699300699300699
4146209,Iron deficiency,1,285,0.8710896960711638
443344,Barrett's esophagus,1,284,0.8592046981535858
31057,Disorder of pharynx,1,284,0.8193151843925746
196436,Internal hemorrhoids,1,284,0.8516896431593092
133280,Alopecia,1,283,0.8542716086509786
198520,Lumbar spondylosis with myelopathy,1,283,0.8146505275292585
4138617,Psychophysiologic insomnia,1,283,0.8726662155727639
314962,Raynaud's disease,1,281,0.821504829689883
137820,Postoperative hypothyroidism,1,280,0.793036354326677
4226991,Xerostomia,1,280,0.8479518689196108
195002,Ulceration of intestine,1,279,0.8237281142827674
78227,Degenerative joint disease of hand,1,279,0.8705293829452567
139099,Ingrowing nail,1,279,0.8616332740259406
43021227,Allergic condition,1,279,0.86418607049844
4265485,Bacteriuria,1,276,0.8760210803689065
37016130,Lesion of oral mucosa,1,275,0.8569608493696085
4208390,Inflammation of sacroiliac joint,1,274,0.8930242506884842
4151985,Lower back injury,1,273,0.8527795733678086
381292,Chronic allergic conjunctivitis,1,272,0.8797482092467983
132706,Disorder of nail,1,271,0.8680333470001367
76153,Low compliance bladder,1,269,0.9172723741885369
4248728,Snoring,1,267,0.8820083917659317
437584,Ataxia,1,267,0.8734758243924418
135526,Spinal cord disease,1,266,0.8234359483614697
254443,Sjögren's syndrome,1,264,0.8142355110035718
4032799,Opioid-induced organic mental disorder,1,263,0.8913302179781151
444100,Mood disorder,1,262,0.8507501974203738
36713126,Blepharitis of left eyelid,1,262,0.8314468719838554
141323,Acute maxillary sinusitis,1,262,0.8127577432657717
435642,Disturbance in speech,1,259,0.8886594235431444
443200,Nervous system symptoms,1,256,0.8517156862745098
4301699,Neuropathy,1,253,0.880732793776272
75911,Acquired hallux valgus,1,252,0.8333017137798014
136057,Benign neoplasm of skin of trunk,1,252,0.8569215202681338
4216397,Nerve root disorder,1,252,0.8302346170872067
193020,Incomplete emptying of bladder,1,243,0.8753188450158147
4344387,Bone necrosis,1,242,0.892596275847879
4204781,Collapse of lumbar vertebra,1,242,0.8424265285826961
76240,Closed fracture pubis,1,240,0.8714783821478382
759860,Cellulitis of left upper limb,1,240,0.9133542538354253
440129,Hypertrophy of nasal turbinates,1,240,0.8551952580195258
81379,Lateral epicondylitis,1,239,0.8911782286136212
4172857,Menopause finding,1,238,0.8666808495550119
81106,Acquired genu varum,1,237,0.8362297075019667
25844,Ulcer of esophagus,1,236,0.8645510277677605
443776,Brachial radiculitis,1,234,0.8618539305234584
134452,Olecranon bursitis,1,233,0.9275936066301613
4228802,Mild recurrent major depression,1,233,0.8665088056829954
4057826,Irritable bowel syndrome with diarrhea,1,233,0.9224507917714962
195867,Noninflammatory disorder of the vagina,1,232,0.8477011494252874
193666,Injury of hip region,1,232,0.9205851619644723
45763549,Bilateral tinnitus,1,231,0.8510069640504423
40405599,Fibromyalgia,1,231,0.8720873329568982
444445,Benign neoplasm of skin of lower limb,1,230,0.8883994683880767
80008,Breakage of joint prosthesis,1,228,0.8319808331401191
435784,Somatoform disorder,1,225,0.923968253968254
441701,Sprain of hip,1,224,0.8661515054452275
4288370,Severe visual impairment,1,224,0.8599855861627163
139900,Urticaria,1,223,0.9188381206318426
46286594,Problem related to lifestyle,1,222,0.8824344706697648
438688,Sarcoidosis,1,221,0.9179761415055533
379031,Pain in eye,1,220,0.8729763387297634
444206,Arthropathy of pelvis,1,219,0.8586988395961627
4311159,Midline cystocele,1,219,0.8947258179380839
4168796,Muscle strain,1,218,0.8352428867374118
4084966,Candida infection of genital region,1,217,0.9002816180235536
4224926,Obstruction of esophagus,1,215,0.8950662899369702
439708,Disorders of initiating and maintaining sleep,1,213,0.9225352112676056
4281109,Autoimmune thyroiditis,1,213,0.895739215165205
4297667,Basal cell carcinoma of upper extremity,1,212,0.8413663596530448
4197476,"Localized, primary osteoarthritis of the wrist",1,212,0.893812036126263
4025215,Emotional state finding,1,212,0.8938567468478942
439199,Open wound without complication,1,211,0.8948318663958474
37109301,Benign neoplasm of left choroid,1,210,0.9024834814308499
372328,Otitis media,1,209,0.8785425101214575
4160328,Tinea cruris,1,209,0.9004416635995584
316211,Acquired spondylolisthesis,1,207,0.8971436611791191
442256,Disorder of bursa of shoulder region,1,206,0.8076249112005683
4065364,Follicular cysts of skin and subcutaneous tissue,1,205,0.8544715447154472
77955,Articular cartilage disorder of shoulder region,1,205,0.8516977522716404
81931,Psoriasis with arthropathy,1,204,0.8941369651308799
29056,Sialoadenitis,1,204,0.8640973630831643
443582,Arthropathy of joint of hand,1,203,0.8949422035799639
78473,Solitary cyst of breast,1,202,0.9280823604748535
318566,Flushing,1,202,0.8819269986700162
4194889,Enthesopathy of lower limb,1,201,0.9151741293532338
4306292,Upper abdominal pain,1,201,0.8579104477611941
440529,Abnormal findings on diagnostic imaging of urinary organs,1,201,0.9334825870646766
376125,Disorder of eyelid,1,201,0.9006467661691542
372324,Eustachian tube disorder,1,200,0.8590452261306533
4092538,Herpesviral vesicular dermatitis,1,198,0.9028867353740451
42514479,Neoplasm defined only by topography: Prostate gland,1,198,0.8713531251602318
45768963,Uncomplicated mild persistent asthma,1,197,0.902258365275044
134118,Atrophic condition of skin,1,197,0.9025173521185124
4329445,Noninflammatory disorder of uterus,1,196,0.8993197278911564
4002956,Metatarsalgia,1,196,0.8716902145473574
4013596,Closed fracture thoracic vertebra,1,192,0.9092495636998255
74635,Lumbosacral radiculopathy,1,192,0.8482766143106457
72715,Exostosis,1,192,0.9224476439790575
133424,Primary malignant neoplasm of thyroid gland,1,191,0.8810691650592449
137951,Acquired keratoderma,1,189,0.9532815490262299
379801,Trigeminal neuralgia,1,189,0.9011595181807948
762212,Bursitis of right shoulder,1,188,0.9287746046194106
440083,Acute stress disorder,1,187,0.8848254844459778
436658,Vitamin deficiency,1,187,0.9324363176355587
4328079,Onycholysis,1,185,0.931551116333725
74396,Temporomandibular joint disorder,1,182,0.937465849068059
40484532,Nonalcoholic steatohepatitis,1,182,0.9040738267257604
321109,Congenital anomaly of coronary artery,1,182,0.8884706453767227
381859,Infective otitis externa,1,181,0.9112338858195211
195603,Vulval and/or perineal noninflammatory disorders,1,180,0.9220360024829298
4180849,Peroneal tendinitis,1,179,0.8813006088757768
260427,Common cold,1,178,0.9320129499143021
435644,Metatarsal bone fracture,1,177,0.9210323574730355
195585,Crohn's disease of small intestine,1,177,0.9155110426296867
40482241,Chronic ulcerative pancolitis,1,175,0.9238095238095239
312349,Venous varices,1,174,0.9346222842336057
195906,Disorder of lumbar spine,1,174,0.9176134476114544
4151134,Cyst of pancreas,1,173,0.8890307837074876
4048512,Sprain of upper extremity,1,173,0.8671864497916386
434494,Closed fracture of upper end of humerus,1,172,0.8771929824561403
36714559,Disorder caused by alcohol,1,172,0.8962328301373589
194079,Post-surgical malabsorption,1,172,0.9011287909696722
432588,Megaloblastic anemia due to vitamin B-12 deficiency,1,171,0.8871689026487788
4290976,Temporal arteritis,1,169,0.952028740490279
81893,Ulcerative colitis,1,168,0.8736099230111206
375806,Idiopathic peripheral neuropathy,1,168,0.8953521528371827
192683,Uterovaginal prolapse,1,167,0.8794459274222639
45757370,Disproportion of reconstructed breast,1,167,0.8262030156554361
137351,Epidermoid cyst of skin,1,167,0.8738907726715244
45757656,Acquired unequal limb length,1,167,0.8822595772310801
608180,Radiculopathy due to cervical spondylosis,1,167,0.9456027703628886
201603,Disorder of teeth AND/OR supporting structures,1,166,0.9116465863453815
4251306,Stress,1,166,0.9555312157721796
45757650,Acquired deformity of foot,1,166,0.8982110259218693
4195384,Chronic cough,1,165,0.893569844789357
139850,Acute frontal sinusitis,1,164,0.9108933113871016
40483262,Arthritis of shoulder region joint,1,164,0.907526559928176
4083556,Seronegative rheumatoid arthritis,1,163,0.8754071044459593
4038502,Eye / vision finding,1,163,0.9198666969628115
435940,Closed fracture of shaft of humerus,1,163,0.9238809361508749
28974,Candidiasis of the esophagus,1,162,0.9621961506019477
4056770,Breast signs and symptoms,1,161,0.9217391304347826
4186463,Exocrine pancreatic insufficiency,1,161,0.886723602484472
312723,Congenital heart disease,1,161,0.9501552795031056
43021250,Complication associated with orthopedic device,1,160,0.8259433962264151
762213,Bursitis of left shoulder,1,159,0.9532680519066953
4164640,Blind right eye,1,159,0.9364700262717937
40483342,Acute exacerbation of bronchiectasis,1,159,0.8423692381179843
318169,Varicose veins of lower extremity,1,159,0.9112331820714912
381270,Parkinson's disease,1,158,0.9060711118277835
45757371,Deformity of reconstructed breast,1,158,0.861646375876804
77025,Diverticulitis of colon,1,158,0.9006691929371926
40484571,Disorder of joint of shoulder region,1,156,0.8837055417700579
137967,"Muscle, ligament and fascia disorders",1,156,0.8935483870967742
372610,Postconcussion syndrome,1,156,0.9367245657568238
438329,Late effect of motor vehicle accident,1,156,0.9052109181141439
318186,Achalasia of esophagus,1,155,0.9402597402597402
199913,Acquired deformity of ankle AND/OR foot,1,155,0.9147884373690826
444459,Benign neoplasm of sigmoid colon,1,154,0.9059502588914353
4112852,Benign lipomatous tumor,1,153,0.9532163742690059
433527,Endometriosis (clinical),1,152,0.9308992680376438
4216644,Rectal polyp,1,151,0.9204415011037528
4173780,Iliotibial band friction syndrome,1,151,0.8908609271523179
432899,Normal pressure hydrocephalus,1,149,0.9037729004171957
4117713,Ankle joint effusion,1,149,0.8697623798294939
4263748,Recurrent major depression in full remission,1,149,0.9346091057500453
135858,Disorder of lip,1,148,0.9206655635227063
40490888,Herniation of rectum into vagina,1,148,0.9412575841147269
441259,Non-thrombocytopenic purpura,1,148,0.9498988784703071
321661,Spinal stenosis of thoracic region,1,147,0.9181809710185445
132412,Post-laminectomy syndrome,1,147,0.9097008666480291
378735,Migraine without aura,1,146,0.8981577704298536
4266029,Airway trauma,1,146,0.8867264997638167
44783760,Mammographic calcification of breast,1,146,0.8957959376476146
439082,Menopausal syndrome,1,146,0.9099669343410487
372888,Sciatic nerve lesion,1,145,0.8839080459770114
440374,Obsessive-compulsive disorder,1,144,0.9695027195027195
432312,Chronic angle-closure glaucoma,1,144,0.9095765345765345
436948,Benign neoplasm of choroid,1,144,0.9655205905205905
