disease_id,disease_name,degree,degree_centrality
197950,Cellulitis and abscess of trunk,162,0.05170762847111395
28974,Candidiasis of the esophagus,162,0.05170762847111395
4186463,Exocrine pancreatic insufficiency,161,0.051388445579316946
312723,Congenital heart disease,161,0.051388445579316946
432941,Disorder of tongue,161,0.051388445579316946
73574,Nonunion of fracture,161,0.051388445579316946
4056770,Breast signs and symptoms,161,0.051388445579316946
4316228,Congenital arteriovenous malformation of gastrointestinal tract,160,0.05106926268751995
317898,Malignant essential hypertension,160,0.05106926268751995
199065,Stricture of ureter,160,0.05106926268751995
372924,Cerebral artery occlusion,160,0.05106926268751995
43021250,Complication associated with orthopedic device,160,0.05106926268751995
201894,Acute vascular insufficiency of intestine,160,0.05106926268751995
4338120,Altered bowel function,160,0.05106926268751995
318169,Varicose veins of lower extremity,159,0.05075007979572295
762213,Bursitis of left shoulder,159,0.05075007979572295
4164640,Blind right eye,159,0.05075007979572295
40483342,Acute exacerbation of bronchiectasis,159,0.05075007979572295
4201390,Colostomy present,159,0.05075007979572295
77025,Diverticulitis of colon,158,0.05043089690392595
381270,Parkinson's disease,158,0.05043089690392595
80951,Candidiasis of urogenital site,158,0.05043089690392595
45757371,Deformity of reconstructed breast,158,0.05043089690392595
43530727,Spontaneous cerebral hemorrhage,157,0.05011171401212895
4108659,Mitral and aortic incompetence,157,0.05011171401212895
4334801,Surgical site infection,157,0.05011171401212895
4234997,Disorder of vein,156,0.049792531120331954
434821,Systemic inflammatory response syndrome,156,0.049792531120331954
372610,Postconcussion syndrome,156,0.049792531120331954
40484571,Disorder of joint of shoulder region,156,0.049792531120331954
137967,"Muscle, ligament and fascia disorders",156,0.049792531120331954
438329,Late effect of motor vehicle accident,156,0.049792531120331954
318186,Achalasia of esophagus,155,0.04947334822853495
199913,Acquired deformity of ankle AND/OR foot,155,0.04947334822853495
4125590,Slurred speech,155,0.04947334822853495
444459,Benign neoplasm of sigmoid colon,154,0.04915416533673795
4266188,Disorder of body wall,154,0.04915416533673795
4232691,Permanent atrial fibrillation,154,0.04915416533673795
196455,Hepatorenal syndrome,154,0.04915416533673795
443577,Asymmetrical sensorineural hearing loss,154,0.04915416533673795
196044,Primary malignant neoplasm of stomach,154,0.04915416533673795
4112852,Benign lipomatous tumor,153,0.04883498244494095
46270376,Acute exacerbation of chronic obstructive bronchitis,153,0.04883498244494095
373425,Secondary malignant neoplasm of nervous system,153,0.04883498244494095
4110937,Non-rheumatic mitral valve stenosis,153,0.04883498244494095
4224741,Degenerative disorder of macula,153,0.04883498244494095
4058350,"Abrasion, knee",153,0.04883498244494095
4347287,Drug-induced myopathy,152,0.04851579955314395
4103532,Immune thrombocytopenia,152,0.04851579955314395
318459,Respiratory insufficiency,152,0.04851579955314395
433527,Endometriosis (clinical),152,0.04851579955314395
600858,Nontraumatic hematoma of soft tissue,152,0.04851579955314395
434303,Benign neoplasm of rectum and anal canal,152,0.04851579955314395
74582,Primary malignant neoplasm of rectum,152,0.04851579955314395
4173780,Iliotibial band friction syndrome,151,0.048196616661346954
4216644,Rectal polyp,151,0.048196616661346954
45770830,Macular edema and retinopathy due to type 2 diabetes mellitus,151,0.048196616661346954
378087,Secondary malignant neoplasm of brain and spinal cord,151,0.048196616661346954
198199,Pyelonephritis,151,0.048196616661346954
261599,Vocal cord paralysis,151,0.048196616661346954
4345680,Disorder of amputation stump,150,0.047877433769549956
4092896,Feces contents abnormal,150,0.047877433769549956
4114222,Malignant tumor of head and neck,150,0.047877433769549956
4263748,Recurrent major depression in full remission,149,0.04755825087775295
4319280,Acute bowel infarction,149,0.04755825087775295
137077,Chronic osteomyelitis of ankle and/or foot,149,0.04755825087775295
4097128,Absent foot,149,0.04755825087775295
432899,Normal pressure hydrocephalus,149,0.04755825087775295
4117713,Ankle joint effusion,149,0.04755825087775295
40490888,Herniation of rectum into vagina,148,0.04723906798595595
441259,Non-thrombocytopenic purpura,148,0.04723906798595595
261881,Trauma and postoperative pulmonary insufficiency,148,0.04723906798595595
40482237,Hemiplegia of dominant side,148,0.04723906798595595
35624757,Neutropenia due to and following chemotherapy,148,0.04723906798595595
4170742,Closed fracture of vertebral column,148,0.04723906798595595
4164639,Blind left eye,148,0.04723906798595595
135858,Disorder of lip,148,0.04723906798595595
132412,Post-laminectomy syndrome,147,0.04691988509415895
198371,Secondary malignant neoplasm of small intestine,147,0.04691988509415895
321661,Spinal stenosis of thoracic region,147,0.04691988509415895
440321,Helicobacter-associated disease,147,0.04691988509415895
436670,Metabolic disease,147,0.04691988509415895
40483286,Critical illness myopathy,147,0.04691988509415895
199064,Chronic vascular insufficiency of intestine,146,0.046600702202361954
437986,Failure to thrive,146,0.046600702202361954
44783760,Mammographic calcification of breast,146,0.046600702202361954
439082,Menopausal syndrome,146,0.046600702202361954
4266029,Airway trauma,146,0.046600702202361954
378735,Migraine without aura,146,0.046600702202361954
372888,Sciatic nerve lesion,145,0.046281519310564956
4280828,Infectious disease carrier,145,0.046281519310564956
31602,Disorder of the larynx,145,0.046281519310564956
442774,Intermittent claudication,145,0.046281519310564956
197304,Ulcer of lower extremity,145,0.046281519310564956
139188,Open wound of scalp without complication,144,0.04596233641876796
373470,Toxic polyneuropathy,144,0.04596233641876796
440374,Obsessive-compulsive disorder,144,0.04596233641876796
436948,Benign neoplasm of choroid,144,0.04596233641876796
432312,Chronic angle-closure glaucoma,144,0.04596233641876796
194692,Cirrhosis - non-alcoholic,143,0.04564315352697095
198194,Female genital organ symptoms,143,0.04564315352697095
4058219,"Abrasion, forearm area",143,0.04564315352697095
35622958,Disorder in remission,143,0.04564315352697095
4013604,Closed fracture lumbar vertebra,143,0.04564315352697095
133002,Acute osteomyelitis,142,0.04532397063517395
36714116,Hypoglycemic coma due to type 2 diabetes mellitus,142,0.04532397063517395
4141454,Recurrent major depression in partial remission,142,0.04532397063517395
4038038,Bilateral earache,142,0.04532397063517395
4308394,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",142,0.04532397063517395
434281,Aspergillosis,141,0.045004787743376955
40483171,Ulcer of anorectal structure,141,0.045004787743376955
4004352,Irritant contact dermatitis,141,0.045004787743376955
433577,Hammer toe,141,0.045004787743376955
608177,Myelopathy due to cervical spondylosis,141,0.045004787743376955
43531027,Mononeuropathy of upper limb,141,0.045004787743376955
4266654,Abrasion and/or friction burn of skin,141,0.045004787743376955
4286676,Acquired deformity of rib,141,0.045004787743376955
4216708,Urgent desire for stool,140,0.044685604851579956
4312493,Corneal abrasion,140,0.044685604851579956
375519,Alcohol withdrawal syndrome,140,0.044685604851579956
4335891,Injury of conjunctiva,140,0.044685604851579956
134398,Periodontal disease,139,0.04436642195978296
79240,Prosthetic joint dislocation,139,0.04436642195978296
195401,Contusion of hip,139,0.04436642195978296
252351,Pneumonia due to Pseudomonas,139,0.04436642195978296
46269816,Ascites due to alcoholic cirrhosis,139,0.04436642195978296
377574,Presbycusis,138,0.04404723906798596
4221495,Cataract due to diabetes mellitus type 2,138,0.04404723906798596
4001298,Osteomyelitis of vertebra,138,0.04404723906798596
4337543,Hepatic necrosis,138,0.04404723906798596
378161,Disorder of ear,138,0.04404723906798596
437969,Talipes planus,137,0.043728056176188954
4109883,"Esophageal varices without bleeding, associated with another disorder",137,0.043728056176188954
4048489,Recurrent acute sinusitis,137,0.043728056176188954
4279553,Eosinophilic asthma,137,0.043728056176188954
432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",137,0.043728056176188954
78619,Contusion of knee,137,0.043728056176188954
4024567,Respiratory finding,137,0.043728056176188954
437222,Respiratory syncytial virus infection,136,0.043408873284391955
4265749,Meibomian gland dysfunction,136,0.043408873284391955
37109050,Meibomian gland dysfunction of right eye,136,0.043408873284391955
73008,Enthesopathy,136,0.043408873284391955
138455,Stomatitis,136,0.043408873284391955
138148,Plantar nerve lesion,136,0.043408873284391955
4112334,Idiopathic hypotension,136,0.043408873284391955
43531563,Neuropathic arthropathy due to type 2 diabetes mellitus,135,0.043089690392594956
4155034,Laceration of forearm,135,0.043089690392594956
4090272,Anuria,135,0.043089690392594956
441415,Electromyogram abnormal,135,0.043089690392594956
4184423,Scoliosis of lumbar spine,135,0.043089690392594956
4025677,Single episode of major depression in full remission,135,0.043089690392594956
40481861,Band neutrophil count above reference range,135,0.043089690392594956
4125659,Bone marrow transplant rejection,134,0.04277050750079796
45757559,Pharyngeal dysphagia,134,0.04277050750079796
193402,Bacterial enteritis,134,0.04277050750079796
141825,Simple goiter,134,0.04277050750079796
45768964,Uncomplicated moderate persistent asthma,134,0.04277050750079796
194589,Primary malignant neoplasm of biliary tract,134,0.04277050750079796
194475,Hiccoughs,133,0.04245132460900096
441818,Hemangioma,133,0.04245132460900096
4151842,Bite - wound,133,0.04245132460900096
381301,Chronic serous otitis media,132,0.04213214171720396
4280571,Acute pyelonephritis,132,0.04213214171720396
4220238,Multiple congenital cysts of kidney,132,0.04213214171720396
4111565,Disorders of both aortic and tricuspid valves,132,0.04213214171720396
37016882,Dissection of thoracoabdominal aorta,132,0.04213214171720396
37108814,Inconclusive mammography finding,132,0.04213214171720396
258375,Overlapping malignant neoplasm of bronchus and lung,132,0.04213214171720396
40481091,Partial edentulism,131,0.041812958825406955
43531028,Mononeuropathy of lower limb,131,0.041812958825406955
43530693,Acute exacerbation of chronic obstructive airways disease with asthma,131,0.041812958825406955
4143972,Raynaud's phenomenon,131,0.041812958825406955
40479583,Iatrogenic pneumothorax,131,0.041812958825406955
4215402,Primary insomnia,131,0.041812958825406955
4148486,Postprocedural respiratory failure,130,0.04149377593360996
438120,Opioid dependence,130,0.04149377593360996
444457,Benign neoplasm of rectum,130,0.04149377593360996
320425,Heart block,130,0.04149377593360996
28060,Streptococcal sore throat,130,0.04149377593360996
4008220,"Closed fracture lumbar vertebra, wedge",129,0.04117459304181296
4151937,Medication-induced postural tremor,129,0.04117459304181296
43531561,Myasthenia gravis without exacerbation,129,0.04117459304181296
378165,Nystagmus,129,0.04117459304181296
37018875,Malignant neuroendocrine tumor,129,0.04117459304181296
4167984,Bacterial arthritis,129,0.04117459304181296
4008556,Pseudocyst of pancreas,129,0.04117459304181296
314383,Myocarditis,128,0.04085541015001596
439937,C-reactive protein abnormal,128,0.04085541015001596
81064,Pseudopolyposis of colon,128,0.04085541015001596
40480429,Hemiplegia of nondominant side,128,0.04085541015001596
4331304,Photodermatitis,127,0.04053622725821896
317893,Paroxysmal supraventricular tachycardia,127,0.04053622725821896
439935,Abnormal posture,127,0.04053622725821896
26823,Oral phase dysphagia,127,0.04053622725821896
434467,Ostium secundum type atrial septal defect,126,0.04021704436642196
432262,Primary malignant neoplasm of trachea,126,0.04021704436642196
437116,Closed fracture of distal end of radius,126,0.04021704436642196
4056006,Contusion of anterior abdominal wall,126,0.04021704436642196
4003171,Benign neoplasm of meninges,126,0.04021704436642196
37395564,Hypoxemic respiratory failure,125,0.039897861474624964
201891,Disorder of stomach,125,0.039897861474624964
37309664,Asymptomatic microscopic hematuria,125,0.039897861474624964
134305,Acute lymphoid leukemia,125,0.039897861474624964
4251304,Intervertebral disc prolapse,124,0.03957867858282796
4013526,ESR raised,124,0.03957867858282796
441202,Anaphylaxis,124,0.03957867858282796
4234112,Brain injury without open intracranial wound,124,0.03957867858282796
77631,"Localized, secondary osteoarthritis of the shoulder region",124,0.03957867858282796
4301427,Squamous cell carcinoma of upper extremity,124,0.03957867858282796
4150299,Localization-related idiopathic epilepsy,124,0.03957867858282796
4227449,Spondylosis,124,0.03957867858282796
198202,Cystocele,124,0.03957867858282796
432595,Amyloidosis,123,0.03925949569103096
435790,Secondary polycythemia,123,0.03925949569103096
439981,Wound dehiscence,123,0.03925949569103096
4111709,Non-traumatic subdural hemorrhage,123,0.03925949569103096
194382,External hemorrhoids,122,0.03894031279923396
444264,Thrombosis of iliac artery,122,0.03894031279923396
72986,Disorder of lower leg,122,0.03894031279923396
4155040,Laceration of lower leg,122,0.03894031279923396
42535528,Blepharitis of right eyelid,122,0.03894031279923396
318174,Phlebitis,121,0.03862112990743696
138387,Thyrotoxicosis,121,0.03862112990743696
195851,"Gastric ulcer without hemorrhage, without perforation AND without obstruction",121,0.03862112990743696
253954,Pulmonary tuberculosis,121,0.03862112990743696
133169,Myelofibrosis,121,0.03862112990743696
432589,Neutropenia associated with infectious disease,121,0.03862112990743696
378135,Facial nerve disorder,121,0.03862112990743696
436075,Adjustment disorder with anxious mood,121,0.03862112990743696
200687,Renal disorder due to type 1 diabetes mellitus,121,0.03862112990743696
