condition_concept_id,disease_name,num_patients,num_occurrences
4004352,Irritant contact dermatitis,4,9
435543,Primary angle-closure glaucoma,4,14
435553,Epiphora,4,10
78272,Sprain of wrist,4,8
78237,Bicipital tenosynovitis,4,9
37312520,Ischemic foot ulcer due to atherosclerosis of artery of lower limb,4,14
37309625,Acute on chronic right-sided congestive heart failure,4,99
4010963,Cramp in lower leg associated with rest,4,21
140090,Lesion of median nerve,4,9
139841,Chronic frontal sinusitis,4,7
139188,Open wound of scalp without complication,4,9
4331304,Photodermatitis,4,12
4329707,Strabismus,4,10
4017107,Traumatic subdural hemorrhage,4,19
375800,Dystonia,4,60
375821,Paralytic lagophthalmos,4,26
377254,"Multi-infarct dementia, uncomplicated",4,12
4097128,Absent foot,4,18
4095592,Malignant melanoma of scalp and/or neck,4,156
4093672,Knee stiff,4,15
4094343,Dislocations/sprains/strains,4,10
4092896,Feces contents abnormal,4,8
378424,Astigmatism,4,12
378001,Concussion with no loss of consciousness,4,25
377821,Disorder of nervous system due to type 1 diabetes mellitus,4,19
377844,Status migrainosus,4,100
135215,Hashimoto thyroiditis,4,4
134461,Tietze's disease,4,7
37016342,Hypothyroidism caused by drug,4,20
4243445,Benign neoplasm of pancreas,4,5
4243821,Cyst of vulva,4,19
4239487,Gluteal tendinitis,4,15
196726,Gallbladder calculus with acute cholecystitis and no obstruction,4,6
4234112,Brain injury without open intracranial wound,4,20
4167328,Pyuria,4,22
436101,Disorder of meninges,4,5
441561,Low tension glaucoma,4,85
442190,Hemorrhage of colon,4,10
43022069,Primary central sleep apnea,4,72
42873169,Sprain of shoulder rotator cuff,4,6
42538607,Acute insomnia,4,19
442268,Open wound of toe without complication,4,7
441980,Closed fracture of foot,4,8
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",4,11
441928,Localized scleroderma,4,14
4030035,Macular retinal cyst,4,38
377877,Esotropia,4,85
4086243,Pulmonary sarcoidosis,4,145
380055,Primary malignant neoplasm of brain,4,578
4069320,Pseudarthrosis after fusion or arthrodesis,4,107
4067766,Pathologic fracture of bone at site of neoplasm,4,10
137785,Verruca plantaris,4,7
137829,Aplastic anemia,4,12
4171913,Abnormal findings in specimens from digestive organs and abdominal cavity,4,4
4170137,Non-suppurative otitis media,4,37
43531561,Myasthenia gravis without exacerbation,4,174
75344,Intervertebral disc disorder,4,35
75580,Chronic ulcerative proctitis,4,4
432719,Panniculitis,4,80
432589,Neutropenia associated with infectious disease,4,4
4031763,Melanocytic nevus of lower limb,4,14
43531563,Neuropathic arthropathy due to type 2 diabetes mellitus,4,111
43531027,Mononeuropathy of upper limb,4,10
4179720,Primary malignant neoplasm of gastrointestinal tract,4,8
4179823,Laceration of head,4,22
4178431,Cartilage disorder,4,76
4177851,Disorder of hip joint,4,7
197603,Intestinal volvulus,4,20
4171776,Abnormal findings on diagnostic imaging of limbs,4,4
35623051,Autosomal dominant polycystic kidney disease,4,42
441737,Contusion,4,8
441534,"Severe major depression, single episode, without psychotic features",4,56
441284,Open-angle glaucoma,4,28
436681,Insomnia disorder related to known organic factor,4,5
436539,Closed fracture of patella,4,8
436635,Primary malignant neoplasm of sigmoid colon,4,207
436353,Primary malignant neoplasm of upper outer quadrant of female breast,4,96
45772671,Nodular prostate without urinary obstruction,4,7
438998,"Recurrent major depressive episodes, mild",4,15
439005,Chronic alcoholism in remission,4,75
30133,Acute laryngitis,4,10
438155,Glaucomatous atrophy of optic disc,4,86
438005,Closed fracture of shaft of fibula,4,31
46269907,Intestinal hemorrhage with diverticulosis,4,15
198401,Neoplasm of uncertain behavior of bladder,4,9
4211657,Closed fracture of lower leg,4,81
73300,Radial styloid tenosynovitis,4,31
45757639,Mammographic microcalcification of breast,4,12
45757649,Acquired deformity of ankle,4,9
45757650,Acquired deformity of foot,4,6
439907,Non-traumatic tendon rupture,4,18
439937,C-reactive protein abnormal,4,28
439120,Aseptic necrosis of head AND/OR neck of femur,4,8
4035439,Idiopathic osteoarthritis,4,75
437489,Herpes zoster with complication,4,18
437251,Benign neoplasm of pituitary gland and craniopharyngeal duct,4,71
437262,Common peroneal nerve lesion,4,19
437222,Respiratory syncytial virus infection,4,5
437241,Qualitative platelet disorder,4,8
439847,Intracranial hemorrhage,4,20
45763749,Idiopathic interstitial pneumonia,4,241
381301,Chronic serous otitis media,4,28
380394,Idiopathic progressive polyneuropathy,4,12
380701,Diffuse Lewy body disease,4,6
4058219,"Abrasion, forearm area",4,7
4058977,Atrophy of kidney,4,6
381572,Abducens nerve palsy,4,54
4049623,"Moderate major depression, single episode",4,13
4048489,Recurrent acute sinusitis,4,10
72404,Joint stiffness,4,28
45757776,Abnormal urination,4,5
439155,Carcinoembryonic antigen present,4,17
439162,Closed fracture of medial malleolus,4,16
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",4,10
136496,Cellulitis and abscess of face,4,13
132393,Pressure ulcer stage 1,4,15
81426,Closed fracture of clavicle,4,30
46273239,Idiopathic scoliosis of lumbar spine,4,6
46273370,Abnormal chest sounds,4,4
26459,Acute esophagitis,4,8
46270470,Primary chronic gout without tophus of ankle and/or foot,4,11
200450,Disorder of urethra,4,7
439150,Hypersomnia with sleep apnea,4,14
45769350,Acute severe exacerbation of severe persistent asthma,4,23
72717,Postoperative heterotopic calcification,4,7
199866,Acute gastritis,4,5
4200967,Abscess of foot,4,9
200687,Renal disorder due to type 1 diabetes mellitus,4,15
200588,Injury of abdomen,4,4
200618,Postoperative shock,4,10
45768911,Exacerbation of mild persistent asthma,4,13
438693,Primary malignant neoplasm of mediastinum,4,36
438409,Attention deficit hyperactivity disorder,4,8
198465,"Megacolon, not Hirschsprung's",4,6
4204991,Lichen simplex chronicus,4,111
4189293,Vascular disorder of lower extremity,4,6
4189294,Inflammatory disorder of mediastinum,4,53
201688,Delay when starting to pass urine,4,28
201820,Diabetes mellitus,4,11
4185356,Kyphosis of thoracic spine,4,11
199876,Prolapse of female genital organs,4,31
24660,Acute tonsillitis,3,4
4117393,Knee joint ankylosis,3,6
4116323,Tear of medial meniscus of knee,3,20
4118007,Synovitis/tenosynovitis - shoulder,3,4
372914,Optic atrophy,3,13
374915,Localization-related epilepsy,3,14
4111998,Esophageal varices associated with another disorder,3,6
4130842,Neoplasm of lymph nodes of upper limb,3,4
439037,Aneurysm of artery of neck,3,4
45757320,Osteoporotic fracture of vertebra,3,21
45757504,Urethral intrinsic sphincter deficiency,3,15
44783027,Injury of face and neck,3,3
44783205,Post traumatic osteoarthritis,3,70
439002,Eating disorder,3,24
73564,Full thickness rotator cuff tear,3,23
437899,Acute and subacute bacterial endocarditis,3,5
28060,Streptococcal sore throat,3,6
28083,Primary malignant neoplasm of pharynx,3,20
45757691,Gastric band procedure complication,3,11
375393,Laceration of skin of eyelid AND periocular area,3,5
375252,Disorder of eye,3,11
374640,Serous retinal detachment,3,32
4133599,Chronic myelomonocytic leukemia,3,361
4131428,Neoplasm of intrapelvic lymph node,3,45
4131908,Peripheral angiopathy due to diabetes mellitus,3,8
372828,Herpes zoster ophthalmicus,3,32
4135822,Primary biliary cholangitis,3,83
320342,Secondary malignant neoplasm of lymph nodes of multiple sites,3,4
4138543,Hemi-neglect,3,4
4141640,Perimenopausal disorder,3,17
4142195,Complication of anesthesia,3,3
320741,Thrombophlebitis,3,10
4144154,Non-traumatic intracerebral ventricular hemorrhage,3,20
376415,Hypermetropia,3,37
376680,Generalized non-convulsive epilepsy,3,20
4110189,Cerebral infarct due to thrombosis of precerebral arteries,3,29
4110194,Middle cerebral artery syndrome,3,6
317510,Leukemia,3,8
4111099,Aortic valve stenosis with insufficiency,3,14
315276,Vitreous hemorrhage,3,26
317309,Peripheral arterial occlusive disease,3,14
437385,Intracranial injury with loss of consciousness,3,33
439935,Abnormal posture,3,16
440035,Cryptococcosis,3,54
437220,Primary malignant neoplasm of ventral surface of tongue,3,52
439524,Achilles bursitis,3,16
43531616,Dermopathy due to type 2 diabetes mellitus,3,14
437306,Transient global amnesia,3,19
74135,Disorder of synovium,3,3
74472,Congenital deformity of foot,3,7
75095,Closed fracture of ankle,3,13
44782744,Acute deep venous thrombosis of tibial vein,3,5
74725,Displacement of cervical intervertebral disc without myelopathy,3,5
4149840,Nodular lymphoma,3,77
4108371,Peripheral gangrene,3,6
4108943,Sequelae of injuries of head,3,6
377558,Irregular astigmatism,3,20
376714,Vertebrobasilar artery syndrome,3,25
4151527,Laceration of elbow,3,7
4149782,Thrombosis of vein of lower limb,3,115
4153517,Radiation sickness,3,9
4153890,Malignant melanoma of trunk,3,76
4101918,Noninflammatory disorder of the female genital organs,3,17
4099792,Drug-induced adrenocortical insufficiency,3,22
4100065,Disease due to Coronaviridae,3,4
4100662,Cellulitis of finger,3,7
43021410,Breakage of internal fixation device,3,5
440631,Mycobacteriosis,3,180
440377,Paralysis,3,3
77066,Derangement of medial meniscus,3,21
43530744,Weakness of face muscles as sequela of stroke,3,3
77734,Contusion of lower leg,3,13
43022016,Displacement of internal fixation device,3,5
43530681,Drug abuse in remission,3,3
77162,Injury of ankle,3,6
75865,Disorder of the urinary system,3,8
76191,Disorder of upper arm,3,4
43530714,Sensory disorder of smell and/or taste,3,45
4155797,Heberden node,3,23
4106357,Abrasion of head,3,5
376686,Polyneuropathy associated with another disorder,3,5
4102342,Cauda equina syndrome,3,12
4103642,Amputated toe,3,13
313324,Cheyne-Stokes respiration,3,5
313792,Paroxysmal tachycardia,3,18
4155039,Laceration of knee,3,8
4155040,Laceration of lower leg,3,22
4159742,Diabetic foot ulcer,3,183
258449,Hemopericardium,3,6
261053,Pneumonia in aspergillosis,3,142
261889,Simple chronic bronchitis,3,10
255334,Collagen disease,3,7
4167984,Bacterial arthritis,3,103
4095168,"Malignant neoplasm, overlapping lesion of bladder",3,153
256723,Pneumonia and influenza,3,5
4171379,Disorder of the genitourinary system,3,14
4098597,Waldenström macroglobulinemia,3,203
4096946,Acute dermatitis,3,9
4097159,Hip stiff,3,47
4098292,Antiphospholipid syndrome,3,42
4178114,Psychoactive substance-induced organic anxiety disorder,3,4
4175616,Fracture of shaft of humerus,3,26
4175807,Rheumatic disease of tricuspid valve,3,11
4174994,Pyonephrosis,3,5
437064,Chondrocalcinosis,3,77
436920,Reticulosarcoma,3,12
436948,Benign neoplasm of choroid,3,27
436700,Exophthalmos,3,6
78228,Joint derangement,3,3
42536891,Complication following amputation of limb,3,4
78517,Multiple joint pain,3,45
42538804,Organ surgical site infection,3,6
42538935,Perioperative hemorrhage,3,6
78011,Sprain of metacarpophalangeal joint,3,33
440358,Lipoma (clinical),3,6
42709840,Acquired deformity of lower leg,3,66
43021248,Complication associated with genitourinary device,3,6
43021249,Complication associated with neurological device,3,5
252662,Tracheobronchial disorder,3,4
4185711,Loss of sense of smell,3,7
378256,Abnormal reflex,3,11
201621,Chronic cystitis,3,3
4184976,Angioimmunoblastic T-cell lymphoma,3,460
4078201,Mood swings,3,3
378741,Brachial plexus disorder,3,21
378752,Corneal opacity,3,88
4083695,Osteoarthritis of elbow,3,6
4083964,Soft tissue injury,3,6
4194050,Mechanical complication of aortic graft,3,5
4082487,Cutaneous/peripheral T-cell lymphoma,3,3
200762,Autoimmune hepatitis,3,58
200959,Secondary malignant neoplasm of intrapelvic lymph nodes,3,128
40486629,Sepsis due to Candida,3,43
441225,Primary malignant neoplasm of ampulla of Vater,3,53
436252,Closed fracture of shaft of tibia,3,12
79833,Ménière's disease,3,20
436336,Herpes zoster with nervous system complication,3,17
42514443,"Neoplasm defined only by topography: Upper lobe, lung",3,3
79938,Closed fracture of scapula,3,5
80045,Primary malignant neoplasm of anus,3,318
79116,Disorder of tendon of shoulder region,3,6
4067313,Cervical disc disorder with radiculopathy,3,3
201045,Thrombosed external hemorrhoids,3,7
4077584,Cyclical vomiting syndrome,3,19
4068617,Lumbosacral spondylosis with radiculopathy,3,5
200445,Chronic prostatitis,3,16
4207615,Thrombosis of vein of trunk,3,31
4207936,Late effect of fracture of lumbar vertebra,3,10
4201705,Sequela of disorder,3,22
4216083,Cervico-occipital neuralgia,3,31
198988,Primary malignant neoplasm of pelvis,3,4
198446,Embolism and thrombosis of the abdominal aorta,3,58
198802,Occlusion of ureter,3,13
380818,Acquired deformity of head,3,15
4058350,"Abrasion, knee",3,6
197916,Obstructed hernia of anterior abdominal wall,3,3
4059452,Glomerular disease,3,17
198075,Condyloma acuminatum of the anogenital region,3,15
198091,Primary malignant neoplasm of retroperitoneum,3,320
197807,Primary malignant neoplasm of soft tissues of abdomen,3,108
4053600,Open wound of elbow,3,15
4052227,Sequelae of open wound of lower limb,3,13
198337,Infectious diarrheal disease,3,16
197921,Renal osteodystrophy,3,6
4222415,Mononeuropathy due to type 2 diabetes mellitus,3,5
4222876,Gangrene due to type 2 diabetes mellitus,3,7
4224968,Tinea corporis,3,15
4056307,Open wound of lower leg with complication,3,15
197328,Abscess of intestine,3,4
197329,Acute renal failure due to acute cortical necrosis,3,11
197332,Incomplete uterovaginal prolapse,3,10
4238808,Empyema of pleura,3,23
196359,Primary malignant neoplasm of uterine cervix,3,213
196444,Angiodysplasia of intestine,3,4
4234127,Charcot's arthropathy,3,71
4234480,Arteriovenous fistula,3,27
4234788,Irritable bowel syndrome characterized by alternating bowel habit,3,69
436043,Overlapping malignant neoplasm of tongue,3,5
441269,Autoimmune hemolytic anemia,3,30
40481975,Spondylolysis of cervical spine,3,6
436145,Pneumonia due to respiratory syncytial virus,3,25
80852,Closed fracture of four ribs,3,4
40482685,Angiodysplasia of duodenum,3,7
40482801,Type II diabetes mellitus uncontrolled,3,3
80286,Prosthetic joint loosening,3,6
40482444,Aseptic necrosis of bone of hip,3,9
40482859,Malignant carcinoid tumor,3,64
40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),3,86
40483172,Stimulant dependence,3,16
4050089,Open wound of front wall of thorax,3,27
381444,Contusion of eye,3,6
197018,Chronic gastric ulcer with hemorrhage but without obstruction,3,5
381877,Dysfunction of eustachian tube,3,12
4051004,Open wound of scalp,3,40
4247836,Primary malignant neoplasm of major salivary gland,3,70
4246581,Malposition of eyelashes,3,31
4243587,Benign neoplasm of skin of upper limb,3,9
435783,Schizophrenia,3,7
436246,Reduced libido,3,21
40481141,Anatomical narrow angle glaucoma with borderline intraocular pressure,3,71
40481299,Idiopathic sleep related non-obstructive alveolar hypoventilation,3,6
435802,Blepharospasm,3,101
435956,Closed fracture of base of neck of femur,3,5
81696,Closed fracture of acetabulum,3,21
40481303,Aphonia,3,21
81239,Primary malignant neoplasm of upper limb,3,3
81286,Toxic myopathy,3,6
441334,Glossodynia,3,4
132344,Gingival and periodontal disease,3,10
81336,Rectal prolapse,3,18
4043378,Frontotemporal dementia,3,86
4246802,Primary malignant neoplasm of bone of skull,3,5
4045749,Cerebral amyloid angiopathy,3,4
4046448,Cerebrospinal fluid leak,3,18
4258295,Embolism from thrombosis of vein of distal lower extremity,3,3
196152,Peritonitis,3,16
195599,Prolapse of vaginal vault after hysterectomy,3,27
4047791,Abnormal body temperature,3,4
4263360,Fracture of pubis,3,6
4263576,Abdominal wind pain,3,5
4033802,Granulomatous disorder of the skin and subcutaneous tissue,3,8
432461,Closed fracture of shaft of clavicle,3,37
195590,Urethral stricture,3,23
432791,Angioedema,3,15
4266864,Abscess of neck,3,28
195314,Nephrotic syndrome,3,7
4028237,Cellulitis of foot,3,17
4029273,Magnesium deficiency,3,14
4023190,Wheelchair bound,3,4
4024567,Respiratory finding,3,3
442980,Hand joint stiff,3,18
442775,Degeneration of thoracic intervertebral disc,3,4
132703,Lichen planus,3,97
132853,Lymphoid leukemia,3,76
132932,Chronic ethmoidal sinusitis,3,4
132466,Lumbar sprain,3,6
435514,Lymphoproliferative disorder following transplantation,3,101
